Competition,Team 1,Team 2,Result,Round,Year,Date
Serie B,Ponte Preta / SP,Guarani / SP,2 x 0,14,2020,06/10/2020
Serie B,Oeste / SP,Operário / PR,0 x 1,14,2020,05/10/2020
Serie B,Paraná / PR,Náutico / PE,0 x 0,14,2020,06/10/2020
Serie B,Juventude / RS,Cuiabá / MT,1 x 1,14,2020,06/10/2020
Serie B,Vitória / BA,América / MG,1 x 2,14,2020,06/10/2020
Serie B,Confiança / SE,Crb / AL,1 x 0,14,2020,06/10/2020
Serie B,Chapecoense / SC,Botafogo / SP,1 x 0,14,2020,06/10/2020
Serie B,América / MG,Náutico / PE,2 x 0,15,2020,09/10/2020
Serie B,Figueirense / SC,Chapecoense / SC,0 x 0,15,2020,09/10/2020
Serie B,Csa / AL,Paraná / PR,4 x 0,15,2020,10/10/2020
Serie B,Guarani / SP,Crb / AL,3 x 1,15,2020,10/10/2020
Serie B,Oeste / SP,Cruzeiro / MG,0 x 0,15,2020,11/10/2020
Serie B,Operário / PR,Confiança / SE,1 x 1,15,2020,09/10/2020
Serie B,Juventude / RS,Brasil / RS,1 x 2,15,2020,10/10/2020
Serie B,Vitória / BA,Avaí / SC,1 x 2,15,2020,10/10/2020
Serie B,Sampaio Correa / MA,Botafogo / SP,2 x 0,15,2020,11/10/2020
Serie B,Cuiabá / MT,Ponte Preta / SP,2 x 1,15,2020,09/10/2020
Serie B,Cruzeiro / MG,Juventude / RS,0 x 0,16,2020,16/10/2020
Serie B,Avaí / SC,Csa / AL,1 x 1,16,2020,13/10/2020
Serie B,Crb / AL,Operário / PR,4 x 1,16,2020,17/10/2020
Serie B,Guarani / SP,Cuiabá / MT,1 x 0,16,2020,13/10/2020
Serie B,Botafogo / SP,América / MG,1 x 2,16,2020,16/10/2020
Serie B,Paraná / PR,Sampaio Correa / MA,0 x 0,16,2020,18/10/2020
Serie B,Brasil / RS,Figueirense / SC,0 x 0,16,2020,17/10/2020
Serie B,Náutico / PE,Ponte Preta / SP,0 x 2,16,2020,12/10/2020
Serie B,Confiança / SE,Oeste / SP,3 x 1,16,2020,17/10/2020
Serie B,Chapecoense / SC,Vitória / BA,1 x 1,16,2020,17/10/2020
Serie B,América / MG,Brasil / RS,3 x 1,17,2020,20/10/2020
Serie B,Figueirense / SC,Crb / AL,2 x 0,17,2020,21/10/2020
Serie B,Csa / AL,Botafogo / SP,1 x 0,17,2020,20/10/2020
Serie B,Ponte Preta / SP,Chapecoense / SC,0 x 5,17,2020,20/10/2020
Serie B,Oeste / SP,Náutico / PE,0 x 1,17,2020,20/10/2020
Serie B,Operário / PR,Cruzeiro / MG,0 x 1,17,2020,20/10/2020
Serie B,Juventude / RS,Avaí / SC,3 x 0,17,2020,20/10/2020
Serie B,Vitória / BA,Guarani / SP,1 x 1,17,2020,22/10/2020
Serie B,Sampaio Correa / MA,Confiança / SE,1 x 3,17,2020,21/10/2020
Serie B,Cuiabá / MT,Paraná / PR,3 x 3,17,2020,21/10/2020
Serie B,América / MG,Confiança / SE,2 x 1,18,2020,24/10/2020
Serie B,Figueirense / SC,Juventude / RS,1 x 1,18,2020,25/10/2020
Serie B,Crb / AL,Ponte Preta / SP,1 x 0,18,2020,24/10/2020
Serie B,Guarani / SP,Avaí / SC,2 x 1,18,2020,25/10/2020
Serie B,Botafogo / SP,Vitória / BA,2 x 1,18,2020,25/10/2020
Serie B,Paraná / PR,Oeste / SP,4 x 0,18,2020,26/10/2020
Serie B,Brasil / RS,Csa / AL,1 x 1,18,2020,23/10/2020
Serie B,Náutico / PE,Cruzeiro / MG,1 x 1,18,2020,25/10/2020
Serie B,Sampaio Correa / MA,Cuiabá / MT,3 x 0,18,2020,24/10/2020
Serie B,Chapecoense / SC,Operário / PR,1 x 0,18,2020,23/10/2020
Serie B,Cruzeiro / MG,Paraná / PR,2 x 0,19,2020,30/10/2020
Serie B,Avaí / SC,América / MG,1 x 0,19,2020,31/10/2020
Serie B,Csa / AL,Náutico / PE,3 x 1,19,2020,31/10/2020
Serie B,Ponte Preta / SP,Figueirense / SC,2 x 1,19,2020,02/11/2020
Serie B,Oeste / SP,Sampaio Correa / MA,0 x 3,19,2020,31/10/2020
Serie B,Operário / PR,Botafogo / SP,0 x 0,19,2020,31/10/2020
Serie B,Juventude / RS,Guarani / SP,1 x 0,19,2020,01/11/2020
Serie B,Vitória / BA,Brasil / RS,0 x 0,19,2020,30/10/2020
Serie B,Confiança / SE,Chapecoense / SC,0 x 2,19,2020,31/10/2020
Serie B,Cuiabá / MT,Crb / AL,3 x 0,19,2020,31/10/2020
Serie B,América / MG,Ponte Preta / SP,1 x 1,20,2020,07/11/2020
Serie B,Figueirense / SC,Operário / PR,0 x 1,20,2020,07/11/2020
Serie B,Crb / AL,Juventude / RS,0 x 1,20,2020,08/11/2020
Serie B,Guarani / SP,Csa / AL,2 x 1,20,2020,06/11/2020
Serie B,Botafogo / SP,Cruzeiro / MG,0 x 1,20,2020,06/11/2020
Serie B,Paraná / PR,Confiança / SE,1 x 1,20,2020,06/11/2020
Serie B,Brasil / RS,Cuiabá / MT,3 x 0,20,2020,07/11/2020
Serie B,Náutico / PE,Avaí / SC,2 x 2,20,2020,06/11/2020
Serie B,Sampaio Correa / MA,Vitória / BA,2 x 1,20,2020,08/11/2020
Serie B,Chapecoense / SC,Oeste / SP,0 x 0,20,2020,07/11/2020
Serie B,Cruzeiro / MG,Guarani / SP,3 x 3,21,2020,09/11/2020
Serie B,Avaí / SC,Paraná / PR,2 x 1,21,2020,13/11/2020
Serie B,Csa / AL,Chapecoense / SC,0 x 1,21,2020,10/11/2020
Serie B,Ponte Preta / SP,Brasil / RS,1 x 1,21,2020,13/11/2020
Serie B,Oeste / SP,Crb / AL,1 x 2,21,2020,13/11/2020
Serie B,Operário / PR,Náutico / PE,3 x 1,21,2020,13/11/2020
Serie B,Juventude / RS,Sampaio Correa / MA,2 x 3,21,2020,14/11/2020
Serie B,Vitória / BA,Figueirense / SC,3 x 0,21,2020,12/11/2020
Serie B,Confiança / SE,Botafogo / SP,1 x 0,21,2020,10/11/2020
Serie B,Cuiabá / MT,América / MG,0 x 0,21,2020,14/11/2020
Serie B,Cruzeiro / MG,Figueirense / SC,1 x 1,22,2020,20/11/2020
Serie B,Avaí / SC,Confiança / SE,1 x 0,22,2020,20/11/2020
Serie B,Crb / AL,Náutico / PE,2 x 1,22,2020,21/11/2020
Serie B,Guarani / SP,Botafogo / SP,2 x 1,22,2020,20/11/2020
Serie B,Oeste / SP,Brasil / RS,2 x 1,22,2020,21/11/2020
Serie B,Operário / PR,América / MG,0 x 1,22,2020,21/11/2020
Serie B,Juventude / RS,Paraná / PR,5 x 0,22,2020,20/11/2020
Serie B,Vitória / BA,Ponte Preta / SP,0 x 0,22,2020,20/11/2020
Serie B,Sampaio Correa / MA,Chapecoense / SC,1 x 3,22,2020,20/11/2020
Serie B,Cuiabá / MT,Csa / AL,0 x 1,22,2020,21/11/2020
Serie B,América / MG,Juventude / RS,2 x 1,23,2020,24/11/2020
Serie B,Figueirense / SC,Sampaio Correa / MA,1 x 2,23,2020,23/11/2020
Serie B,Csa / AL,Operário / PR,1 x 0,23,2020,24/11/2020
Serie B,Ponte Preta / SP,Oeste / SP,1 x 0,23,2020,24/11/2020
Serie B,Botafogo / SP,Avaí / SC,0 x 1,23,2020,23/11/2020
Serie B,Paraná / PR,Guarani / SP,1 x 2,23,2020,24/11/2020
Serie B,Brasil / RS,Crb / AL,2 x 1,23,2020,24/11/2020
Serie B,Náutico / PE,Vitória / BA,0 x 0,23,2020,25/11/2020
Serie B,Confiança / SE,Cuiabá / MT,2 x 0,23,2020,24/11/2020
Serie B,Chapecoense / SC,Cruzeiro / MG,0 x 1,23,2020,24/11/2020
Serie B,Cruzeiro / MG,Confiança / SE,1 x 2,24,2020,27/11/2020
Serie B,Figueirense / SC,Botafogo / SP,0 x 0,24,2020,26/11/2020
Serie B,Csa / AL,Ponte Preta / SP,2 x 1,24,2020,28/11/2020
Serie B,Guarani / SP,Chapecoense / SC,2 x 0,24,2020,28/11/2020
Serie B,Oeste / SP,América / MG,1 x 1,24,2020,27/11/2020
Serie B,Operário / PR,Paraná / PR,1 x 0,24,2020,27/11/2020
Serie B,Juventude / RS,Náutico / PE,1 x 0,24,2020,28/11/2020
Serie B,Vitória / BA,Crb / AL,2 x 1,24,2020,28/11/2020
Serie B,Sampaio Correa / MA,Brasil / RS,0 x 1,24,2020,27/11/2020
Serie B,Cuiabá / MT,Avaí / SC,2 x 1,24,2020,27/11/2020
Serie B,América / MG,Cruzeiro / MG,1 x 2,25,2020,02/12/2020
Serie B,Avaí / SC,Oeste / SP,0 x 3,25,2020,30/11/2020
Serie B,Crb / AL,Csa / AL,0 x 0,25,2020,01/12/2020
Serie B,Ponte Preta / SP,Sampaio Correa / MA,1 x 1,25,2020,01/12/2020
Serie B,Botafogo / SP,Juventude / RS,1 x 1,25,2020,02/12/2020
Serie B,Paraná / PR,Vitória / BA,1 x 4,25,2020,01/12/2020
Serie B,Brasil / RS,Operário / PR,0 x 0,25,2020,30/11/2020
Serie B,Náutico / PE,Guarani / SP,2 x 0,25,2020,01/12/2020
Serie B,Confiança / SE,Figueirense / SC,1 x 1,25,2020,01/12/2020
Serie B,Chapecoense / SC,Cuiabá / MT,1 x 0,25,2020,01/12/2020
Serie B,Cruzeiro / MG,Brasil / RS,4 x 1,26,2020,05/12/2020
Serie B,Figueirense / SC,Náutico / PE,2 x 0,26,2020,06/12/2020
Serie B,Csa / AL,América / MG,0 x 1,26,2020,05/12/2020
Serie B,Ponte Preta / SP,Paraná / PR,2 x 1,26,2020,04/12/2020
Serie B,Oeste / SP,Guarani / SP,0 x 1,26,2020,04/12/2020
Serie B,Operário / PR,Avaí / SC,1 x 1,26,2020,03/12/2020
Serie B,Juventude / RS,Chapecoense / SC,1 x 1,26,2020,05/12/2020
Serie B,Vitória / BA,Confiança / SE,2 x 3,26,2020,04/12/2020
Serie B,Sampaio Correa / MA,Crb / AL,3 x 0,26,2020
Serie B,Cuiabá / MT,Botafogo / SP,2 x 0,26,2020,05/12/2020
Serie B,América / MG,Sampaio Correa / MA,2 x 1,27,2020,08/12/2020
Serie B,Avaí / SC,Chapecoense / SC,0 x 2,27,2020,08/12/2020
Serie B,Crb / AL,Cruzeiro / MG,0 x 0,27,2020,08/12/2020
Serie B,Guarani / SP,Operário / PR,3 x 0,27,2020,08/12/2020
Serie B,Botafogo / SP,Ponte Preta / SP,2 x 1,27,2020,08/12/2020
Serie B,Paraná / PR,Figueirense / SC,0 x 2,27,2020,09/12/2020
Serie B,Juventude / RS,Oeste / SP,2 x 2,27,2020,08/12/2020
Serie B,Náutico / PE,Brasil / RS,1 x 0,27,2020,10/12/2020
Serie B,Confiança / SE,Csa / AL,1 x 5,27,2020,08/12/2020
Serie B,Cuiabá / MT,Vitória / BA,3 x 3,27,2020,08/12/2020
Serie B,América / MG,Paraná / PR,1 x 0,28,2020,12/12/2020
Serie B,Figueirense / SC,Cuiabá / MT,1 x 0,28,2020,12/12/2020
Serie B,Csa / AL,Oeste / SP,2 x 1,28,2020,11/12/2020
Serie B,Ponte Preta / SP,Avaí / SC,1 x 2,28,2020,11/12/2020
Serie B,Botafogo / SP,Náutico / PE,1 x 1,28,2020,13/12/2020
Serie B,Operário / PR,Sampaio Correa / MA,1 x 1,28,2020,11/12/2020
Serie B,Brasil / RS,Guarani / SP,3 x 1,28,2020,13/12/2020
Serie B,Vitória / BA,Cruzeiro / MG,0 x 1,28,2020,11/12/2020
Serie B,Confiança / SE,Juventude / RS,0 x 1,28,2020,12/12/2020
Serie B,Chapecoense / SC,Crb / AL,3 x 2,28,2020,12/12/2020
Serie B,Cruzeiro / MG,Csa / AL,1 x 1,29,2020,15/12/2020
Serie B,Figueirense / SC,América / MG,1 x 2,29,2020,17/12/2020
Serie B,Crb / AL,Paraná / PR,0 x 2,29,2020,17/12/2020
Serie B,Guarani / SP,Confiança / SE,1 x 0,29,2020,16/12/2020
Serie B,Oeste / SP,Cuiabá / MT,0 x 2,29,2020,15/12/2020
Serie B,Operário / PR,Ponte Preta / SP,1 x 0,29,2020,14/12/2020
Serie B,Brasil / RS,Botafogo / SP,0 x 0,29,2020,16/12/2020
Serie B,Vitória / BA,Juventude / RS,1 x 0,29,2020,15/12/2020
Serie B,Sampaio Correa / MA,Avaí / SC,0 x 1,29,2020,15/12/2020
Serie B,Chapecoense / SC,Náutico / PE,0 x 0,29,2020,16/12/2020
Serie B,América / MG,Chapecoense / SC,2 x 2,30,2020,20/12/2020
Serie B,Avaí / SC,Cruzeiro / MG,1 x 1,30,2020,18/12/2020
Serie B,Crb / AL,Botafogo / SP,1 x 0,30,2020,20/12/2020
Serie B,Guarani / SP,Figueirense / SC,2 x 2,30,2020,20/12/2020
Serie B,Oeste / SP,Vitória / BA,2 x 1,30,2020,18/12/2020
Serie B,Paraná / PR,Brasil / RS,0 x 1,30,2020,21/12/2020
Serie B,Juventude / RS,Csa / AL,1 x 0,30,2020,18/12/2020
Serie B,Náutico / PE,Sampaio Correa / MA,1 x 0,30,2020,19/12/2020
Serie B,Confiança / SE,Ponte Preta / SP,1 x 2,30,2020,19/12/2020
Serie B,Cuiabá / MT,Operário / PR,2 x 0,30,2020,18/12/2020
Serie B,América / MG,Crb / AL,1 x 0,31,2020,26/12/2020
Serie B,Figueirense / SC,Avaí / SC,2 x 0,31,2020,26/12/2020
Serie B,Csa / AL,Vitória / BA,3 x 0,31,2020,22/12/2020
Serie B,Ponte Preta / SP,Cruzeiro / MG,2 x 1,31,2020,22/12/2020
Serie B,Botafogo / SP,Oeste / SP,1 x 1,31,2020,23/12/2020
Serie B,Operário / PR,Juventude / RS,3 x 0,31,2020,22/12/2020
Serie B,Brasil / RS,Confiança / SE,1 x 0,31,2020,28/12/2020
Serie B,Náutico / PE,Cuiabá / MT,2 x 0,31,2020,22/12/2020
Serie B,Sampaio Correa / MA,Guarani / SP,0 x 1,31,2020,23/12/2020
Serie B,Chapecoense / SC,Paraná / PR,2 x 0,31,2020,28/12/2020
Serie B,Cruzeiro / MG,Cuiabá / MT,0 x 0,32,2020,29/12/2020
Serie B,Avaí / SC,Crb / AL,0 x 1,32,2020,29/12/2020
Serie B,Csa / AL,Sampaio Correa / MA,2 x 1,32,2020,02/01/2021
Serie B,Guarani / SP,América / MG,0 x 1,32,2020,02/01/2021
Serie B,Oeste / SP,Figueirense / SC,2 x 1,32,2020,02/01/2021
Serie B,Paraná / PR,Botafogo / SP,1 x 1,32,2020,04/01/2021
Serie B,Juventude / RS,Ponte Preta / SP,2 x 1,32,2020,30/12/2020
Serie B,Vitória / BA,Operário / PR,1 x 1,32,2020,03/01/2021
Serie B,Confiança / SE,Náutico / PE,2 x 0,32,2020,04/01/2021
Serie B,Chapecoense / SC,Brasil / RS,0 x 0,32,2020,03/01/2021
Serie B,América / MG,Vitória / BA,4 x 0,33,2020,09/01/2021
Serie B,Figueirense / SC,Csa / AL,0 x 0,33,2020,08/01/2021
Serie B,Crb / AL,Confiança / SE,2 x 0,33,2020,08/01/2021
Serie B,Guarani / SP,Ponte Preta / SP,1 x 1,33,2020,05/01/2021
Serie B,Botafogo / SP,Chapecoense / SC,3 x 0,33,2020,09/01/2021
Serie B,Operário / PR,Oeste / SP,2 x 0,33,2020,08/01/2021
Serie B,Brasil / RS,Avaí / SC,0 x 1,33,2020,08/01/2021
Serie B,Náutico / PE,Paraná / PR,2 x 1,33,2020,08/01/2021
Serie B,Sampaio Correa / MA,Cruzeiro / MG,0 x 1,33,2020,08/01/2021
Serie B,Cuiabá / MT,Juventude / RS,1 x 0,33,2020,05/01/2021
Serie B,Cruzeiro / MG,Oeste / SP,0 x 1,34,2020,13/01/2021
Serie B,Avaí / SC,Vitória / BA,2 x 2,34,2020,13/01/2021
Serie B,Crb / AL,Guarani / SP,2 x 0,34,2020,11/01/2021
Serie B,Ponte Preta / SP,Cuiabá / MT,2 x 2,34,2020,11/01/2021
Serie B,Botafogo / SP,Sampaio Correa / MA,2 x 1,34,2020,12/01/2021
Serie B,Paraná / PR,Csa / AL,2 x 0,34,2020,12/01/2021
Serie B,Brasil / RS,Juventude / RS,2 x 1,34,2020,12/01/2021
Serie B,Náutico / PE,América / MG,0 x 0,34,2020,12/01/2021
Serie B,Confiança / SE,Operário / PR,1 x 2,34,2020,11/01/2021
Serie B,Chapecoense / SC,Figueirense / SC,2 x 1,34,2020,12/01/2021
Serie B,América / MG,Botafogo / SP,1 x 1,35,2020,15/01/2021
Serie B,Figueirense / SC,Brasil / RS,3 x 0,35,2020,15/01/2021
Serie B,Csa / AL,Avaí / SC,1 x 1,35,2020,16/01/2021
Serie B,Ponte Preta / SP,Náutico / PE,2 x 0,35,2020,17/01/2021
Serie B,Oeste / SP,Confiança / SE,0 x 1,35,2020,16/01/2021
Serie B,Operário / PR,Crb / AL,3 x 2,35,2020,14/01/2021
Serie B,Juventude / RS,Cruzeiro / MG,1 x 0,35,2020,16/01/2021
Serie B,Vitória / BA,Chapecoense / SC,0 x 0,35,2020,17/01/2021
Serie B,Sampaio Correa / MA,Paraná / PR,2 x 1,35,2020,15/01/2021
Serie B,Cuiabá / MT,Guarani / SP,4 x 0,35,2020,14/01/2021
Serie B,Cruzeiro / MG,Operário / PR,2 x 1,36,2020,20/01/2021
Serie B,Avaí / SC,Juventude / RS,5 x 2,36,2020,19/01/2021
Serie B,Crb / AL,Figueirense / SC,5 x 1,36,2020,19/01/2021
Serie B,Guarani / SP,Vitória / BA,1 x 2,36,2020,20/01/2021
Serie B,Botafogo / SP,Csa / AL,1 x 3,36,2020,19/01/2021
Serie B,Paraná / PR,Cuiabá / MT,0 x 2,36,2020,19/01/2021
Serie B,Brasil / RS,América / MG,0 x 0,36,2020,19/01/2021
Serie B,Náutico / PE,Oeste / SP,4 x 1,36,2020,20/01/2021
Serie B,Confiança / SE,Sampaio Correa / MA,0 x 1,36,2020,19/01/2021
Serie B,Chapecoense / SC,Ponte Preta / SP,1 x 0,36,2020,21/01/2021
Serie B,Cruzeiro / MG,Náutico / PE,0 x 0,37,2020,24/01/2021
Serie B,Avaí / SC,Guarani / SP,2 x 1,37,2020,23/01/2021
Serie B,Csa / AL,Brasil / RS,1 x 1,37,2020,22/01/2021
Serie B,Ponte Preta / SP,Crb / AL,3 x 1,37,2020,24/01/2021
Serie B,Oeste / SP,Paraná / PR,1 x 0,37,2020,26/01/2021
Serie B,Operário / PR,Chapecoense / SC,2 x 0,37,2020,25/01/2021
Serie B,Juventude / RS,Figueirense / SC,2 x 1,37,2020,22/01/2021
Serie B,Vitória / BA,Botafogo / SP,1 x 0,37,2020,26/01/2021
Serie B,Confiança / SE,América / MG,0 x 0,37,2020,23/01/2021
Serie B,Cuiabá / MT,Sampaio Correa / MA,1 x 3,37,2020,22/01/2021
Serie B,América / MG,Avaí / SC,2 x 1,38,2020,29/01/2021
Serie B,Figueirense / SC,Ponte Preta / SP,2 x 7,38,2020,29/01/2021
Serie B,Crb / AL,Cuiabá / MT,4 x 1,38,2020,29/01/2021
Serie B,Guarani / SP,Juventude / RS,0 x 1,38,2020,29/01/2021
Serie B,Botafogo / SP,Operário / PR,0 x 1,38,2020,29/01/2021
Serie B,Paraná / PR,Cruzeiro / MG,0 x 0,38,2020,29/01/2021
Serie B,Brasil / RS,Vitória / BA,0 x 1,38,2020,29/01/2021
Serie B,Náutico / PE,Csa / AL,1 x 1,38,2020,29/01/2021
Serie B,Sampaio Correa / MA,Oeste / SP,1 x 0,38,2020,29/01/2021
Serie B,Chapecoense / SC,Confiança / SE,3 x 1,38,2020,29/01/2021
Serie B,Vasco da Gama / RJ,Operário / PR,0 x 2,1,2021,29/05/2021
Serie B,Vila Nova / GO,Botafogo / RJ,1 x 1,1,2021,28/05/2021
Serie B,Guarani / SP,Vitória / BA,1 x 1,1,2021,28/05/2021
Serie B,Náutico / PE,Csa / AL,1 x 0,1,2021,28/05/2021
Serie B,Brasil / RS,Londrina / PR,0 x 0,1,2021,28/05/2021
Serie B,Crb / AL,Remo / PA,2 x 2,1,2021,29/05/2021
Serie B,Coritiba / PR,Avaí / SC,2 x 0,1,2021,29/05/2021
Serie B,Brusque / SC,Ponte Preta / SP,2 x 1,1,2021,30/05/2021
Serie B,Confiança / SE,Cruzeiro / MG,3 x 1,1,2021,29/05/2021
Serie B,Sampaio Corrêa / MA,Goiás / GO,0 x 0,1,2021,31/05/2021
Serie B,Botafogo / RJ,Coritiba / PR,2 x 0,2,2021,05/06/2021
Serie B,Goiás / GO,Confiança / SE,2 x 0,2,2021,04/06/2021
Serie B,Ponte Preta / SP,Vasco da Gama / RJ,1 x 1,2,2021,06/06/2021
Serie B,Cruzeiro / MG,Crb / AL,3 x 4,2,2021,06/06/2021
Serie B,Londrina / PR,Brusque / SC,0 x 1,2,2021,05/06/2021
Serie B,Csa / AL,Sampaio Corrêa / MA,0 x 0,2,2021,05/06/2021
Serie B,Operário / PR,Guarani / SP,2 x 5,2,2021,01/06/2021
Serie B,Avaí / SC,Vila Nova / GO,1 x 1,2,2021,06/06/2021
Serie B,Vitória / BA,Náutico / PE,0 x 1,2,2021,07/06/2021
Serie B,Remo / PA,Brasil / RS,1 x 0,2,2021,05/06/2021
Serie B,Botafogo / RJ,Remo / PA,3 x 0,3,2021,13/06/2021
Serie B,Vila Nova / GO,Csa / AL,1 x 0,3,2021,12/06/2021
Serie B,Guarani / SP,Náutico / PE,1 x 3,3,2021,11/06/2021
Serie B,Cruzeiro / MG,Goiás / GO,1 x 1,3,2021,12/06/2021
Serie B,Brasil / RS,Vasco da Gama / RJ,1 x 2,3,2021,12/06/2021
Serie B,Crb / AL,Confiança / SE,3 x 2,3,2021,12/06/2021
Serie B,Coritiba / PR,Londrina / PR,1 x 1,3,2021,13/06/2021
Serie B,Avaí / SC,Brusque / SC,1 x 2,3,2021,13/06/2021
Serie B,Vitória / BA,Operário / PR,0 x 0,3,2021,13/06/2021
Serie B,Sampaio Corrêa / MA,Ponte Preta / SP,1 x 0,3,2021,11/06/2021
Serie B,Vasco da Gama / RJ,Avaí / SC,0 x 2,4,2021,16/06/2021
Serie B,Goiás / GO,Crb / AL,1 x 0,4,2021,15/06/2021
Serie B,Ponte Preta / SP,Cruzeiro / MG,0 x 1,4,2021,16/06/2021
Serie B,Náutico / PE,Vila Nova / GO,2 x 0,4,2021,15/06/2021
Serie B,Londrina / PR,Botafogo / RJ,2 x 2,4,2021,17/06/2021
Serie B,Csa / AL,Guarani / SP,1 x 1,4,2021,15/06/2021
Serie B,Operário / PR,Sampaio Corrêa / MA,1 x 0,4,2021,16/06/2021
Serie B,Brusque / SC,Coritiba / PR,0 x 0,4,2021,03/08/2021
Serie B,Confiança / SE,Brasil / RS,1 x 1,4,2021,15/06/2021
Serie B,Remo / PA,Vitória / BA,0 x 0,4,2021,16/06/2021
Serie B,Vasco da Gama / RJ,Crb / AL,3 x 0,5,2021,19/06/2021
Serie B,Vila Nova / GO,Coritiba / PR,0 x 1,5,2021,19/06/2021
Serie B,Guarani / SP,Ponte Preta / SP,1 x 0,5,2021,19/06/2021
Serie B,Náutico / PE,Botafogo / RJ,3 x 1,5,2021,20/06/2021
Serie B,Brasil / RS,Goiás / GO,2 x 1,5,2021,18/06/2021
Serie B,Csa / AL,Londrina / PR,1 x 0,5,2021,20/06/2021
Serie B,Operário / PR,Cruzeiro / MG,2 x 1,5,2021,19/06/2021
Serie B,Avaí / SC,Remo / PA,1 x 0,5,2021
Serie B,Vitória / BA,Brusque / SC,3 x 1,5,2021,19/06/2021
Serie B,Sampaio Corrêa / MA,Confiança / SE,3 x 1,5,2021,19/06/2021
Serie B,Botafogo / RJ,Csa / AL,2 x 0,6,2021,27/07/2021
Serie B,Goiás / GO,Avaí / SC,3 x 0,6,2021,22/06/2021
Serie B,Ponte Preta / SP,Operário / PR,0 x 0,6,2021,22/06/2021
Serie B,Cruzeiro / MG,Vasco da Gama / RJ,2 x 1,6,2021,24/06/2021
Serie B,Londrina / PR,Náutico / PE,0 x 0,6,2021,23/06/2021
Serie B,Crb / AL,Brasil / RS,2 x 1,6,2021,22/06/2021
Serie B,Coritiba / PR,Vitória / BA,1 x 0,6,2021,22/06/2021
Serie B,Brusque / SC,Sampaio Corrêa / MA,0 x 0,6,2021,22/06/2021
Serie B,Confiança / SE,Vila Nova / GO,1 x 0,6,2021,22/06/2021
Serie B,Remo / PA,Guarani / SP,0 x 0,6,2021,22/06/2021
Serie B,Vasco da Gama / RJ,Brusque / SC,2 x 1,7,2021,27/06/2021
Serie B,Vila Nova / GO,Goiás / GO,0 x 0,7,2021,25/06/2021
Serie B,Guarani / SP,Coritiba / PR,0 x 2,7,2021,25/06/2021
Serie B,Náutico / PE,Remo / PA,1 x 1,7,2021,26/06/2021
Serie B,Brasil / RS,Ponte Preta / SP,1 x 1,7,2021,25/06/2021
Serie B,Csa / AL,Cruzeiro / MG,2 x 1,7,2021,27/06/2021
Serie B,Operário / PR,Confiança / SE,0 x 0,7,2021,25/06/2021
Serie B,Avaí / SC,Crb / AL,1 x 0,7,2021,25/06/2021
Serie B,Vitória / BA,Londrina / PR,1 x 2,7,2021,26/06/2021
Serie B,Sampaio Corrêa / MA,Botafogo / RJ,2 x 0,7,2021,26/06/2021
Serie B,Botafogo / RJ,Vitória / BA,1 x 0,8,2021,30/06/2021
Serie B,Goiás / GO,Vasco da Gama / RJ,1 x 0,8,2021,30/06/2021
Serie B,Ponte Preta / SP,Csa / AL,2 x 1,8,2021,30/06/2021
Serie B,Cruzeiro / MG,Guarani / SP,3 x 3,8,2021,30/06/2021
Serie B,Londrina / PR,Avaí / SC,1 x 3,8,2021,30/06/2021
Serie B,Crb / AL,Náutico / PE,1 x 1,8,2021,29/06/2021
Serie B,Operário / PR,Vila Nova / GO,1 x 2,8,2021,28/06/2021
Serie B,Brusque / SC,Brasil / RS,1 x 0,8,2021,30/06/2021
Serie B,Confiança / SE,Coritiba / PR,0 x 1,8,2021,29/06/2021
Serie B,Remo / PA,Sampaio Corrêa / MA,0 x 2,8,2021,29/06/2021
Serie B,Vasco da Gama / RJ,Confiança / SE,1 x 0,9,2021,03/07/2021
Serie B,Vila Nova / GO,Ponte Preta / SP,0 x 0,9,2021,03/07/2021
Serie B,Guarani / SP,Brusque / SC,4 x 1,9,2021,04/07/2021
Serie B,Náutico / PE,Operário / PR,5 x 0,9,2021,02/07/2021
Serie B,Brasil / RS,Cruzeiro / MG,0 x 0,9,2021,03/07/2021
Serie B,Csa / AL,Crb / AL,0 x 1,9,2021,03/07/2021
Serie B,Coritiba / PR,Remo / PA,2 x 1,9,2021,02/07/2021
Serie B,Avaí / SC,Botafogo / RJ,1 x 1,9,2021,03/07/2021
Serie B,Vitória / BA,Goiás / GO,1 x 1,9,2021,03/07/2021
Serie B,Sampaio Corrêa / MA,Londrina / PR,1 x 0,9,2021,03/07/2021
Serie B,Vasco da Gama / RJ,Sampaio Corrêa / MA,1 x 0,10,2021,09/07/2021
Serie B,Goiás / GO,Náutico / PE,0 x 1,10,2021,09/07/2021
Serie B,Ponte Preta / SP,Avaí / SC,0 x 0,10,2021,06/07/2021
Serie B,Cruzeiro / MG,Coritiba / PR,0 x 0,10,2021,06/07/2021
Serie B,Londrina / PR,Guarani / SP,0 x 1,10,2021,09/07/2021
Serie B,Crb / AL,Botafogo / RJ,2 x 1,10,2021,06/07/2021
Serie B,Operário / PR,Brasil / RS,2 x 1,10,2021,10/07/2021
Serie B,Brusque / SC,Csa / AL,2 x 3,10,2021,11/07/2021
Serie B,Confiança / SE,Vitória / BA,1 x 1,10,2021,10/07/2021
Serie B,Remo / PA,Vila Nova / GO,0 x 1,10,2021,08/07/2021
